"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"704943",484,"2019-04-10 18:50:15.0990","2019-04-10 18:58:19.2440",81,"Chinatown T Stop",42.352409,-71.062679,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4469,"Subscriber",1988,1
"704977",1200,"2019-04-10 18:54:46.7710","2019-04-10 19:14:47.1610",24,"Seaport Square - Seaport Blvd at Northern Ave",42.3514819346086,-71.0443608462811,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2638,"Subscriber",1987,2
"705039",509,"2019-04-10 19:03:24.0960","2019-04-10 19:11:53.2200",23,"Boston City Hall - 28 State St",42.35892,-71.057629,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2604,"Subscriber",1987,1
"705049",420,"2019-04-10 19:05:56.7890","2019-04-10 19:12:56.9310",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,960,"Subscriber",1998,1
"705295",605,"2019-04-10 19:51:26.2900","2019-04-10 20:01:31.9910",23,"Boston City Hall - 28 State St",42.35892,-71.057629,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3855,"Subscriber",1994,1
"705536",879,"2019-04-10 21:00:51.8470","2019-04-10 21:15:30.9910",7,"Fan Pier",42.3533905070523,-71.0445713996887,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2581,"Subscriber",1991,1
"705646",820,"2019-04-10 21:51:05.9830","2019-04-10 22:04:46.7980",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2616,"Subscriber",1955,2
"705790",466,"2019-04-10 23:47:47.9660","2019-04-10 23:55:34.4180",54,"Tremont St at West St",42.354979,-71.063348,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3162,"Subscriber",1990,2
"706114",596,"2019-04-11 07:30:33.2380","2019-04-11 07:40:29.7820",161,"W Broadway at D St",42.3391085,-71.0514432,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2796,"Subscriber",1989,1
"706310",796,"2019-04-11 07:55:37.2570","2019-04-11 08:08:54.1920",197,"MLK Blvd at Washington St",42.3214381418319,-71.091260612011,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2851,"Subscriber",1991,1
"706344",1272,"2019-04-11 07:59:19.2240","2019-04-11 08:20:31.8190",125,"Hyde Square - Barbara St at Centre St",42.3217652572395,-71.1098416056711,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2465,"Subscriber",1994,2
"706354",264,"2019-04-11 08:00:51.5250","2019-04-11 08:05:16.2120",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2793,"Subscriber",1959,1
"706736",1295,"2019-04-11 08:35:09.4600","2019-04-11 08:56:45.3580",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3882,"Subscriber",1979,2
"706747",1076,"2019-04-11 08:36:02.5010","2019-04-11 08:53:58.9090",139,"Dana Park",42.361780439606,-71.1080995202065,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2798,"Subscriber",1992,1
"707493",2558,"2019-04-11 10:25:59.3750","2019-04-11 11:08:37.9160",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2206,"Subscriber",1984,1
"707881",130,"2019-04-11 12:19:08.5830","2019-04-11 12:21:19.0900",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3865,"Subscriber",1980,1
"708468",597,"2019-04-11 14:31:13.3470","2019-04-11 14:41:10.4120",192,"Purchase St at Pearl St",42.354659,-71.053181,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4502,"Subscriber",1986,1
"708659",257,"2019-04-11 15:09:16.4660","2019-04-11 15:13:33.6520",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3981,"Subscriber",1959,1
"708837",447,"2019-04-11 15:47:46.6700","2019-04-11 15:55:14.5300",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4035,"Subscriber",1957,1
"708933",950,"2019-04-11 16:01:23.4240","2019-04-11 16:17:13.5120",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4004,"Subscriber",1964,1
"709084",1246,"2019-04-11 16:18:21.4990","2019-04-11 16:39:08.4040",8,"Union Square - Brighton Ave at Cambridge St",42.353334,-71.137313,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,175,"Subscriber",1986,1
"709161",277,"2019-04-11 16:27:02.8820","2019-04-11 16:31:40.2020",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2670,"Subscriber",1962,2
"709768",1971,"2019-04-11 17:17:14.9840","2019-04-11 17:50:06.1830",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.121880710125,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2451,"Customer",1969,0
"709841",568,"2019-04-11 17:21:47.7540","2019-04-11 17:31:15.7950",374,"Tremont St at Hamilton Pl",42.3566833496993,-71.0616664588451,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2745,"Subscriber",1980,1
"710098",331,"2019-04-11 17:40:07.3570","2019-04-11 17:45:38.3840",363,"Harrison Ave at Mullins Way",42.3452156211502,-71.0638403149278,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,707,"Subscriber",1967,1
"710264",425,"2019-04-11 17:53:12.6610","2019-04-11 18:00:17.7910",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1322,"Subscriber",1998,1
"710360",331,"2019-04-11 17:59:58.4790","2019-04-11 18:05:29.5220",352,"Ring Rd",42.3482783854263,-71.080448553148,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3471,"Subscriber",1987,1
"710406",336,"2019-04-11 18:03:55.4550","2019-04-11 18:09:31.5060",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2410,"Subscriber",1971,2
"710671",582,"2019-04-11 18:28:24.9140","2019-04-11 18:38:07.2620",228,"One Memorial Drive",42.3616193207669,-71.0804355052096,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,759,"Subscriber",1965,1
"710683",567,"2019-04-11 18:29:05.6580","2019-04-11 18:38:33.4190",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3432,"Subscriber",1988,1
"710890",622,"2019-04-11 18:51:31.3850","2019-04-11 19:01:53.8720",352,"Ring Rd",42.3482783854263,-71.080448553148,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4362,"Subscriber",1993,2
"710989",402,"2019-04-11 19:06:40.0330","2019-04-11 19:13:22.7450",374,"Tremont St at Hamilton Pl",42.3566833496993,-71.0616664588451,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3653,"Subscriber",1987,1
"711918",285,"2019-04-11 23:18:31.8460","2019-04-11 23:23:17.7610",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2751,"Subscriber",1990,2
"712366",560,"2019-04-12 07:40:30.3220","2019-04-12 07:49:51.2290",161,"W Broadway at D St",42.3391085,-71.0514432,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4502,"Subscriber",1989,1
"712421",742,"2019-04-12 07:46:52.1730","2019-04-12 07:59:15.0030",197,"MLK Blvd at Washington St",42.3214381418319,-71.091260612011,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3853,"Subscriber",1991,1
"713110",257,"2019-04-12 08:53:13.6190","2019-04-12 08:57:30.7770",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3847,"Subscriber",1959,1
"713235",1011,"2019-04-12 09:04:13.6960","2019-04-12 09:21:04.8950",131,"Jackson Square T Stop",42.3229311719595,-71.1001414060593,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2909,"Subscriber",1994,2
"713681",497,"2019-04-12 10:31:12.1620","2019-04-12 10:39:29.5930",360,"Bartlett St at John Elliot Sq",42.3294633,-71.0901582,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4467,"Subscriber",1986,1
"713975",136,"2019-04-12 11:49:53.9280","2019-04-12 11:52:10.2080",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4436,"Subscriber",1996,1
"713993",352,"2019-04-12 11:52:53.9370","2019-04-12 11:58:46.1480",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1047,"Subscriber",1993,1
"714069",1294,"2019-04-12 10:22:06.9530","2019-04-12 10:43:41.6720",64,"Congress St at Sleeper St",42.3510044959467,-71.049300134182,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3883,"Subscriber",1968,1
"714160",289,"2019-04-12 12:28:39.7800","2019-04-12 12:33:29.6070",46,"Christian Science Plaza - Massachusetts Ave at Westland Ave",42.3436658245146,-71.0858237743378,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2505,"Subscriber",1974,2
"714231",626,"2019-04-12 12:44:36.7770","2019-04-12 12:55:02.9270",48,"Post Office Square - Pearl St at Milk St",42.356755,-71.055407,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4502,"Subscriber",1989,1
"714255",260,"2019-04-12 12:49:32.0140","2019-04-12 12:53:52.6190",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3667,"Subscriber",1980,1
"714423",266,"2019-04-12 13:22:46.3970","2019-04-12 13:27:12.4270",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2263,"Subscriber",1960,1
"714833",1022,"2019-04-12 14:50:20.5670","2019-04-12 15:07:22.6420",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,499,"Subscriber",1998,1
"715119",903,"2019-04-12 15:40:17.0030","2019-04-12 15:55:20.3840",192,"Purchase St at Pearl St",42.354659,-71.053181,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2382,"Subscriber",1986,1
"715126",902,"2019-04-12 15:41:57.8670","2019-04-12 15:57:00.4860",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4149,"Subscriber",1997,1
"715423",1134,"2019-04-12 16:21:59.2120","2019-04-12 16:40:53.6900",189,"Kendall T",42.3624278429124,-71.0849547386169,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2612,"Subscriber",1993,2
"715541",919,"2019-04-12 16:34:27.8270","2019-04-12 16:49:47.0120",380,"Mass Ave at Albany St",42.3613583766225,-71.0967027397783,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3534,"Subscriber",1983,1
"715558",743,"2019-04-12 16:35:44.0470","2019-04-12 16:48:08.0090",228,"One Memorial Drive",42.3616193207669,-71.0804355052096,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2132,"Subscriber",1965,1
"715722",233,"2019-04-12 16:54:17.5570","2019-04-12 16:58:11.3000",26,"Washington St at Waltham St",42.341522,-71.068922,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4362,"Subscriber",1967,2
"715865",229,"2019-04-12 17:06:44.2570","2019-04-12 17:10:33.9880",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2533,"Subscriber",1991,1
"716017",206,"2019-04-12 17:18:53.3990","2019-04-12 17:22:20.3590",26,"Washington St at Waltham St",42.341522,-71.068922,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3531,"Subscriber",1969,2
"716187",713,"2019-04-12 17:33:14.3940","2019-04-12 17:45:08.0980",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2237,"Subscriber",1988,1
"716264",209,"2019-04-12 17:40:15.1210","2019-04-12 17:43:45.0970",21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3292,"Subscriber",1989,1
"716354",862,"2019-04-12 17:47:49.7650","2019-04-12 18:02:12.4870",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4139,"Subscriber",1990,1
"716521",1027,"2019-04-12 18:06:22.4310","2019-04-12 18:23:30.3510",226,"Commonwealth Ave At Babcock St",42.3515473479138,-71.121262460947,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4126,"Subscriber",1959,1
"716533",267,"2019-04-12 18:07:38.3400","2019-04-12 18:12:05.4980",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2381,"Subscriber",1990,1
"718184",332,"2019-04-13 10:39:47.2420","2019-04-13 10:45:19.3100",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3137,"Subscriber",1995,2
"718198",622,"2019-04-13 10:42:53.7110","2019-04-13 10:53:16.4450",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1322,"Subscriber",1963,1
"718363",293,"2019-04-13 11:17:48.4560","2019-04-13 11:22:42.3770",13,"Boston Medical Center - E Concord St at Harrison Ave",42.3367164121051,-71.0688077660234,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3675,"Subscriber",1974,1
"718467",417,"2019-04-13 11:35:35.3950","2019-04-13 11:42:33.1680",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2237,"Subscriber",1969,0
"718678",225,"2019-04-13 12:04:15.5120","2019-04-13 12:08:01.1260",352,"Ring Rd",42.3482783854263,-71.080448553148,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4454,"Subscriber",1989,1
"718771",155,"2019-04-13 12:15:52.9180","2019-04-13 12:18:28.5470",39,"Washington St at Rutland St",42.338514601786,-71.0740408301353,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4553,"Subscriber",1996,1
"719033",1698,"2019-04-13 12:46:48.7480","2019-04-13 13:15:07.4970",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3230,"Customer",1969,0
"719036",1683,"2019-04-13 12:47:01.0530","2019-04-13 13:15:04.1060",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4047,"Subscriber",1991,2
"719378",525,"2019-04-13 13:25:47.1590","2019-04-13 13:34:32.8960",27,"Roxbury Crossing T Stop - Columbus Ave at Tremont St",42.331184,-71.095171,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3102,"Subscriber",1998,1
"719896",809,"2019-04-13 14:14:25.1410","2019-04-13 14:27:54.8740",331,"Huntington Ave at Mass Art",42.3365855545612,-71.0988699646623,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1189,"Subscriber",1992,2
"720561",680,"2019-04-13 13:58:57.1540","2019-04-13 14:10:17.8140",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2613,"Subscriber",1985,2
"720849",1784,"2019-04-13 15:30:48.7670","2019-04-13 16:00:33.5620",361,"Deerfield St at Commonwealth Ave",42.349243769553,-71.0972820969255,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3946,"Subscriber",1989,1
"721126",2161,"2019-04-13 15:54:26.1620","2019-04-13 16:30:27.7730",364,"Tremont St at Northampton St",42.3388955964417,-71.0814997561101,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3395,"Customer",1984,1
"721560",1692,"2019-04-13 16:25:46.0720","2019-04-13 16:53:58.1090",369,"Boston Public Market",42.3625485440933,-71.0573735833168,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3562,"Subscriber",1989,1
"721563",1708,"2019-04-13 16:26:19.8720","2019-04-13 16:54:48.7020",369,"Boston Public Market",42.3625485440933,-71.0573735833168,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4062,"Subscriber",1986,1
"722079",1099,"2019-04-13 17:05:41.8050","2019-04-13 17:24:01.4840",20,"Aquarium T Stop - 200 Atlantic Ave",42.3599117611012,-71.0514298081398,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3840,"Customer",1987,1
"722082",1117,"2019-04-13 17:05:49.2230","2019-04-13 17:24:26.5760",20,"Aquarium T Stop - 200 Atlantic Ave",42.3599117611012,-71.0514298081398,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4499,"Customer",1988,2
"722807",1596,"2019-04-13 18:01:04.2130","2019-04-13 18:27:40.2670",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2700,"Customer",1992,1
"722808",1541,"2019-04-13 18:01:10.1960","2019-04-13 18:26:51.4070",218,"Watermark Seaport - Boston Wharf Rd at Seaport Blvd",42.3515860011985,-71.0456925630569,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4561,"Customer",1992,1
"722834",1109,"2019-04-13 18:03:23.5860","2019-04-13 18:21:53.1670",222,"Troy Boston",42.343749,-71.062256,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3694,"Customer",1969,0
"723676",1234,"2019-04-13 19:24:41.3370","2019-04-13 19:45:15.6300",35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3837,"Subscriber",1995,1
"723984",564,"2019-04-13 19:37:07.5970","2019-04-13 19:46:32.4410",59,"Chinatown Gate Plaza",42.351356,-71.059367,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2282,"Subscriber",1961,1
"724090",965,"2019-04-13 20:30:52.1990","2019-04-13 20:46:57.2600",10,"B.U. Central - 725 Comm. Ave.",42.350406,-71.108279,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2035,"Subscriber",1990,1
"724274",1360,"2019-04-13 21:20:05.4330","2019-04-13 21:42:45.8350",361,"Deerfield St at Commonwealth Ave",42.349243769553,-71.0972820969255,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3736,"Subscriber",1990,1
"724278",1335,"2019-04-13 21:20:31.7660","2019-04-13 21:42:47.1780",361,"Deerfield St at Commonwealth Ave",42.349243769553,-71.0972820969255,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2378,"Subscriber",1993,2
"724296",2080,"2019-04-13 21:27:20.9190","2019-04-13 22:02:01.5910",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2934,"Customer",1981,1
"724297",2025,"2019-04-13 21:28:04.2060","2019-04-13 22:01:49.5700",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1687,"Customer",1970,2
"724304",1929,"2019-04-13 21:29:49.3580","2019-04-13 22:01:58.6300",43,"Rowes Wharf at Atlantic Ave",42.357143,-71.050699,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2009,"Customer",1991,2
"724492",300,"2019-04-13 22:18:31.4870","2019-04-13 22:23:31.4920",4,"Tremont St at E Berkeley St",42.345392,-71.069616,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3101,"Subscriber",1985,1
"724625",972,"2019-04-13 22:55:00.0050","2019-04-13 23:11:12.2950",31,"Seaport Hotel - Congress St at Seaport Ln",42.3488102618827,-71.041677440553,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3694,"Subscriber",1990,2
"724761",600,"2019-04-13 23:39:56.5230","2019-04-13 23:49:57.1340",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3386,"Subscriber",1989,1
"725511",729,"2019-04-14 09:51:43.9060","2019-04-14 10:03:53.6100",177,"University Park",42.3626477911859,-71.1000609397888,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3212,"Subscriber",1995,1
"725738",621,"2019-04-14 10:27:57.1480","2019-04-14 10:38:18.5330",67,"MIT at Mass Ave / Amherst St",42.3581,-71.093198,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4126,"Subscriber",1990,2
"725812",430,"2019-04-14 10:37:15.2530","2019-04-14 10:44:25.5510",21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3772,"Subscriber",1989,1
"725831",1190,"2019-04-14 10:39:54.7350","2019-04-14 10:59:45.5110",103,"JFK Crossing at Harvard St. / Thorndike St.",42.346563,-71.128374,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2959,"Subscriber",1987,2
"725970",573,"2019-04-14 10:58:50.5560","2019-04-14 11:08:23.9650",121,"W Broadway at Dorchester St",42.335693,-71.045859,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3743,"Subscriber",1989,1
"726211",411,"2019-04-14 11:26:57.3860","2019-04-14 11:33:48.5250",4,"Tremont St at E Berkeley St",42.345392,-71.069616,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2513,"Subscriber",1998,1
"726219",374,"2019-04-14 11:27:54.2350","2019-04-14 11:34:08.7540",4,"Tremont St at E Berkeley St",42.345392,-71.069616,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2695,"Subscriber",1997,2
"726354",224,"2019-04-14 11:41:42.9770","2019-04-14 11:45:27.5450",26,"Washington St at Waltham St",42.341522,-71.068922,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3927,"Subscriber",1986,1
"726616",955,"2019-04-14 12:11:12.1480","2019-04-14 12:27:07.5200",192,"Purchase St at Pearl St",42.354659,-71.053181,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3484,"Customer",1986,1
"727023",1071,"2019-04-14 12:53:30.7630","2019-04-14 13:11:22.7270",76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3897,"Subscriber",1969,0
"727243",1734,"2019-04-14 13:17:20.5790","2019-04-14 13:46:15.3560",143,"EF - North Point Park",42.369885,-71.069957,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2122,"Customer",1969,0
"727322",604,"2019-04-14 13:24:15.2660","2019-04-14 13:34:20.1970",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4218,"Subscriber",1994,1
"727607",421,"2019-04-14 13:52:06.5700","2019-04-14 13:59:08.1110",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3101,"Subscriber",1994,1
"727843",1769,"2019-04-14 14:19:48.8120","2019-04-14 14:49:17.8200",22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1383,"Customer",1969,0
"728066",202,"2019-04-14 14:45:20.4510","2019-04-14 14:48:43.4410",16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2962,"Subscriber",1990,1
"728209",510,"2019-04-14 14:57:57.4620","2019-04-14 15:06:28.3890",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3283,"Subscriber",1991,1
"728420",931,"2019-04-14 15:17:28.6050","2019-04-14 15:32:59.8040",122,"Burlington Ave at Brookline Ave",42.345733,-71.100694,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2658,"Customer",1969,0
"728623",567,"2019-04-14 15:35:27.2570","2019-04-14 15:44:54.6040",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1124,"Customer",1994,2
"728628",554,"2019-04-14 15:35:54.9620","2019-04-14 15:45:09.1140",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3155,"Customer",1994,2
"728885",834,"2019-04-14 15:51:55.8510","2019-04-14 16:05:49.8930",60,"Charles Circle - Charles St at Cambridge St",42.3601849979646,-71.0708659768898,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1844,"Subscriber",1982,1
"729323",1947,"2019-04-14 16:31:24.8540","2019-04-14 17:03:52.3580",70,"Harvard Kennedy School at Bennett St / Eliot St",42.3722168027866,-71.121880710125,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2849,"Customer",1969,0
"729420",685,"2019-04-14 16:39:04.7320","2019-04-14 16:50:30.7170",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3681,"Customer",1969,0
"729431",660,"2019-04-14 16:39:35.2260","2019-04-14 16:50:35.6070",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,1966,"Customer",1969,0
"729482",1058,"2019-04-14 16:44:42.6940","2019-04-14 17:02:21.5360",369,"Boston Public Market",42.3625485440933,-71.0573735833168,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2035,"Subscriber",1993,2
"730031",466,"2019-04-14 17:39:08.9890","2019-04-14 17:46:55.5550",352,"Ring Rd",42.3482783854263,-71.080448553148,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3296,"Subscriber",1990,1
"730036",457,"2019-04-14 17:39:26.2600","2019-04-14 17:47:03.9550",352,"Ring Rd",42.3482783854263,-71.080448553148,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,2525,"Subscriber",1993,2
"730039",463,"2019-04-14 17:40:04.9130","2019-04-14 17:47:47.9260",55,"Boylston St at Massachusetts Ave",42.347265,-71.088088,25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,4204,"Subscriber",1990,1
