"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"13959",665,"2018-10-03 10:42:03.7620","2018-10-03 10:53:08.9350",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,3,"Colleges of the Fenway - Fenway at Avenue Louis Pasteur",42.3401151224924,-71.1006188392639,3036,"Subscriber",1993,2
"14210",379,"2018-10-03 11:48:44.8480","2018-10-03 11:55:03.9500",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,250,"Park Plaza at Charles St (former)",42.35186,-71.067688,2071,"Subscriber",1989,1
"14599",535,"2018-10-03 12:58:59.2730","2018-10-03 13:07:55.0910",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,22,"South Station - 700 Atlantic Ave",42.352175,-71.055547,3643,"Subscriber",1989,2
"14753",701,"2018-10-03 13:34:03.7410","2018-10-03 13:45:45.2490",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,54,"Tremont St at West St",42.354979,-71.063348,3153,"Subscriber",1990,2
"15086",321,"2018-10-03 14:42:40.6600","2018-10-03 14:48:02.1410",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,152,"Ink Block - Harrison Ave at Herald St",42.345901,-71.063187,3600,"Subscriber",1989,1
"15423",259,"2018-10-03 15:34:58.1650","2018-10-03 15:39:17.2000",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,3715,"Subscriber",1987,1
"15522",384,"2018-10-03 15:51:34.5300","2018-10-03 15:57:58.7320",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,5,"Northeastern University - North Parking Lot",42.341814,-71.090179,2351,"Subscriber",1995,2
"15799",317,"2018-10-03 16:17:55.2010","2018-10-03 16:23:12.7940",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,21,"Prudential Center - Belvedere St",42.3465200399841,-71.0806577654512,2671,"Subscriber",1988,2
"15834",386,"2018-10-03 16:20:42.2970","2018-10-03 16:27:09.2020",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,3430,"Subscriber",1955,2
"16029",229,"2018-10-03 16:37:13.6990","2018-10-03 16:41:02.7880",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,3664,"Subscriber",1992,2
"17548",679,"2018-10-03 18:02:25.3070","2018-10-03 18:13:44.7700",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3413,"Subscriber",1994,1
"17798",770,"2018-10-03 18:22:30.3600","2018-10-03 18:35:20.4690",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,58,"Mugar Way at Beacon St",42.3555362848971,-71.0728687047958,2177,"Subscriber",1967,1
"18293",1582,"2018-10-03 19:06:50.1650","2018-10-03 19:33:12.4020",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,87,"Harvard University Housing - 115 Putnam Ave at Peabody Terrace",42.366621,-71.114214,2427,"Customer",1989,2
"18745",377,"2018-10-03 20:01:54.3600","2018-10-03 20:08:11.6690",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,222,"Troy Boston",42.343749,-71.062256,2714,"Subscriber",1989,1
"19653",1133,"2018-10-04 05:27:15.2800","2018-10-04 05:46:08.7800",25,"South End Library - Tremont St at W Newton St",42.341332,-71.076847,95,"Cambridge St - at Columbia St / Webster Ave",42.372969,-71.094445,2740,"Subscriber",1964,1
