"","tripduration","starttime","stoptime","start.station.id","start.station.name","start.station.latitude","start.station.longitude","end.station.id","end.station.name","end.station.latitude","end.station.longitude","bikeid","usertype","birth.year","gender"
"6930",317,"2018-10-02 06:50:15.0410","2018-10-02 06:55:32.3300",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,3758,"Subscriber",1995,1
"7007",714,"2018-10-02 07:07:21.2700","2018-10-02 07:19:15.3290",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,35,"Arch St at Franklin St",42.3553350194126,-71.0582291708306,3114,"Subscriber",1988,1
"7011",372,"2018-10-02 07:07:54.2540","2018-10-02 07:14:06.4400",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,50,"Boylston St at Berkeley St",42.3511419825475,-71.0732924938202,2015,"Subscriber",1985,1
"7047",935,"2018-10-02 07:17:04.1830","2018-10-02 07:32:39.9260",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,7,"Fan Pier",42.3533905070523,-71.0445713996887,896,"Subscriber",1991,1
"7097",815,"2018-10-02 07:25:06.6660","2018-10-02 07:38:42.0770",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,23,"Boston City Hall - 28 State St",42.35892,-71.057629,3210,"Subscriber",1990,1
"7192",897,"2018-10-02 07:37:27.0370","2018-10-02 07:52:24.8600",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,76,"Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St",42.366426,-71.105495,3451,"Subscriber",1988,1
"7209",2168,"2018-10-02 07:39:19.0530","2018-10-02 08:15:28.0480",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,100,"Davis Square",42.396969,-71.123024,3270,"Subscriber",1998,2
"7300",870,"2018-10-02 07:47:05.2650","2018-10-02 08:01:35.4500",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,23,"Boston City Hall - 28 State St",42.35892,-71.057629,2612,"Subscriber",1954,1
"7332",259,"2018-10-02 07:50:19.3450","2018-10-02 07:54:38.7930",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,16,"Back Bay T Stop - Dartmouth St at Stuart St",42.3480741231744,-71.0765701532364,3121,"Subscriber",1989,1
"7333",712,"2018-10-02 07:50:35.1290","2018-10-02 08:02:27.8190",57,"Columbus Ave at Massachusetts Ave",42.3405426155164,-71.0813884791423,80,"MIT Stata Center at Vassar St / Main St",42.3621312344991,-71.0911560058594,3071,"Subscriber",1988,1
